title,id,time,taxonomy_name,type_of_entry,type_of_taxonomy,temporalEntities,entitiesNumber
Meskonsing—Indian Lake / Convergence #1,28933,2019-12-21T12:26:59,Mapping,contribution,methods,"['today', 'two and a half million years', '2017', '2009', '78', '1947', '1873', '1838', 'two years', 'Today', 'several hundred years', 'Today', '1977', '2010', 'afternoon', 'July of 1832', 'July 21, 1832', 'late that afternoon', '1997', 'summer', '2007', 'the “many years', 'the present-day', '10,000+ years', '1837', 'July 1864', '1914', 'September 4, 1914', '17', '1980', 'about 20,000 years ago', 'the last Ice Age', 'the great Ice Ages of the Pleistocene Epoch', 'only about 10,000 years ago', '1848', 'May Day', '2013', '1800', '1800', '2013', 'several hundred years', 'the 19th century', '1800', '1983', '2017', '53-84', '2018', '14', '61', '2013', 'January 2018', '2018', '2017', 'June 16, 2018', '1610', '2015', 'more than five centuries', 'March 19, 2019', '1619', '1950', '1610', '1832', '2019', 'August 1-2, 1832', 'just four years later', '2007', '2019', '1832', 'only four months', '1787', '1787', '1832', '1804', 'a year', '1804', '1882', '23', 'Today', 'present-day', '1804', 'the early 1800s', '2019', '1997-98', '1832', '1998', '4 hours', '7 hour', '3 hours', 'one day', '1930', '1916', '1832', '1837-1868', 'Today', 'thousands of years', '2014', 'the end of the Ice Age', '11,000 years ago', '11,000 years ago', '2014', 'July 4, 1976', 'bicentennial', 'April 3, 2018', '2016', '88', 'summer', 'the end of the century', '1838', 'April 18, 2018', '2003', '1897', 'about 13,000 years ago', 'the next 4,000 years', '1915', 'October 28, 2015', '1998', 'today', 'the 1970s', '1974 to 1981', '2017', '2013', '2019', '24', '28']",124
Meskonsing—Indian Lake / Convergence #1,28933,2019-12-21T12:26:59,Reflection,contribution,methods,"['today', 'two and a half million years', '2017', '2009', '78', '1947', '1873', '1838', 'two years', 'Today', 'several hundred years', 'Today', '1977', '2010', 'afternoon', 'July of 1832', 'July 21, 1832', 'late that afternoon', '1997', 'summer', '2007', 'the “many years', 'the present-day', '10,000+ years', '1837', 'July 1864', '1914', 'September 4, 1914', '17', '1980', 'about 20,000 years ago', 'the last Ice Age', 'the great Ice Ages of the Pleistocene Epoch', 'only about 10,000 years ago', '1848', 'May Day', '2013', '1800', '1800', '2013', 'several hundred years', 'the 19th century', '1800', '1983', '2017', '53-84', '2018', '14', '61', '2013', 'January 2018', '2018', '2017', 'June 16, 2018', '1610', '2015', 'more than five centuries', 'March 19, 2019', '1619', '1950', '1610', '1832', '2019', 'August 1-2, 1832', 'just four years later', '2007', '2019', '1832', 'only four months', '1787', '1787', '1832', '1804', 'a year', '1804', '1882', '23', 'Today', 'present-day', '1804', 'the early 1800s', '2019', '1997-98', '1832', '1998', '4 hours', '7 hour', '3 hours', 'one day', '1930', '1916', '1832', '1837-1868', 'Today', 'thousands of years', '2014', 'the end of the Ice Age', '11,000 years ago', '11,000 years ago', '2014', 'July 4, 1976', 'bicentennial', 'April 3, 2018', '2016', '88', 'summer', 'the end of the century', '1838', 'April 18, 2018', '2003', '1897', 'about 13,000 years ago', 'the next 4,000 years', '1915', 'October 28, 2015', '1998', 'today', 'the 1970s', '1974 to 1981', '2017', '2013', '2019', '24', '28']",124
Meskonsing-Kansan: An Introduction,28679,2019-12-21T11:26:27,Field Work,contribution,methods,"['today', '1832', 'today', '2019', 'present-day', '2013', '2017', '1042', '2019', '2018', '2017', '2014']",12
Meskonsing-Kansan: An Introduction,28679,2019-12-21T11:26:27,Reflection,contribution,methods,"['today', '1832', 'today', '2019', 'present-day', '2013', '2017', '1042', '2019', '2018', '2017', '2014']",12
Meskonsing-Kansan: An Introduction,28679,2019-12-21T11:26:27,Storytelling,contribution,methods,"['today', '1832', 'today', '2019', 'present-day', '2013', '2017', '1042', '2019', '2018', '2017', '2014']",12
"Mikado Sol, 2014",23971,2014-11-23T12:39:44,Case Study,contribution,methods,[],0
Mobile Hedges,23014,2014-11-24T14:36:04,Reflection,contribution,methods,"['2011', '1971', 'five months', '2013', '2013']",5
Monsanto Town,4285,2019-08-25T15:44:39,Case Study,contribution,methods,"['1926', 'today', 'March 10, 2019']",3
Museum Library,22844,2014-11-23T10:21:35,Experiment,contribution,methods,"['44', '2013', '1999', '2015', 'November 2014', '12/07/2015', '2002', '2002', '2003', '12/07/2015', '2014', 'eighteenth-century', '12/07/2015', '2015', '2014', '2015', '11 March 2015', '12/07/2015', '44', '2013', '2011', '2009', '12/07/2015', '2013', '44', '2013', '2013', '2014', '2003', '2014', '2014', '2006', '2013', '1931', 'two years ago', '1994', '1994', '2001', '1983', '1992', '1999', '2011', '2014', '2006', '2005', '1996', '2013', '1995', '2011', '2013', '2011', '2000', '2004', '2012', '2005', '1997', '2002', '2005', '2010', '2006', '2012', '2012', '2010', '12/07/2015', '2015', '12/07/2015', '2011', '2001', '2009', '2011', '2004', '2009', '2015', '2005', '2012', '2014', '2010', '2011', '2013', '2010', '2012', '2013', '12/08/2015', '2014', '2009', '2013', '2014', '1999', '2007', '2013', '1996', '2007', '2002', '1964', '2011', '2014', '2014', '2012', '2014', '1990', '2011', '2014', '2003', '1944', '2003', '2010', 'no 1 (2008', 'September 2014', '12/05/2014', '2014', '2006', '2009', '03/16/2015']",113
Navigating the Anthropocene River,26995,2020-07-27T09:33:53,Engagement,contribution,methods,"['September 2019', 'hundred-day', 'hundred-day', '2015', '2018', '2021', 'Fall 2019', 'our day', '2019', '2010', '2018', '2019', 'From 2016 to 2017', 'the previous year', '2017', 'between 1999', 'Jan 2, 2020', 'the years ahead', 'daily', '2015', '2017', 'our day', 'daily', 'A month later', 'Sunday', 'morning', 'years', 'the twentieth century', '2050', '2050', 'today', 'daily', 'October 14, 2019', 'last-minute', '1817', '1817', 'a long day', 'Sunday', 'mornings']",39
Navigating the Anthropocene River,26995,2020-07-27T09:33:53,Field Work,contribution,methods,"['September 2019', 'hundred-day', 'hundred-day', '2015', '2018', '2021', 'Fall 2019', 'our day', '2019', '2010', '2018', '2019', 'From 2016 to 2017', 'the previous year', '2017', 'between 1999', 'Jan 2, 2020', 'the years ahead', 'daily', '2015', '2017', 'our day', 'daily', 'A month later', 'Sunday', 'morning', 'years', 'the twentieth century', '2050', '2050', 'today', 'daily', 'October 14, 2019', 'last-minute', '1817', '1817', 'a long day', 'Sunday', 'mornings']",39
Navigating the Anthropocene River,26995,2020-07-27T09:33:53,Reflection,contribution,methods,"['September 2019', 'hundred-day', 'hundred-day', '2015', '2018', '2021', 'Fall 2019', 'our day', '2019', '2010', '2018', '2019', 'From 2016 to 2017', 'the previous year', '2017', 'between 1999', 'Jan 2, 2020', 'the years ahead', 'daily', '2015', '2017', 'our day', 'daily', 'A month later', 'Sunday', 'morning', 'years', 'the twentieth century', '2050', '2050', 'today', 'daily', 'October 14, 2019', 'last-minute', '1817', '1817', 'a long day', 'Sunday', 'mornings']",39
Navigating the Anthropocene River,26995,2020-07-27T09:33:53,Sensing,contribution,methods,"['September 2019', 'hundred-day', 'hundred-day', '2015', '2018', '2021', 'Fall 2019', 'our day', '2019', '2010', '2018', '2019', 'From 2016 to 2017', 'the previous year', '2017', 'between 1999', 'Jan 2, 2020', 'the years ahead', 'daily', '2015', '2017', 'our day', 'daily', 'A month later', 'Sunday', 'morning', 'years', 'the twentieth century', '2050', '2050', 'today', 'daily', 'October 14, 2019', 'last-minute', '1817', '1817', 'a long day', 'Sunday', 'mornings']",39
Navigating the Anthropocene River,26995,2020-07-27T09:33:53,Storytelling,contribution,methods,"['September 2019', 'hundred-day', 'hundred-day', '2015', '2018', '2021', 'Fall 2019', 'our day', '2019', '2010', '2018', '2019', 'From 2016 to 2017', 'the previous year', '2017', 'between 1999', 'Jan 2, 2020', 'the years ahead', 'daily', '2015', '2017', 'our day', 'daily', 'A month later', 'Sunday', 'morning', 'years', 'the twentieth century', '2050', '2050', 'today', 'daily', 'October 14, 2019', 'last-minute', '1817', '1817', 'a long day', 'Sunday', 'mornings']",39
Navigating the Anthropocene River,26995,2020-07-27T09:33:53,Teaching,contribution,methods,"['September 2019', 'hundred-day', 'hundred-day', '2015', '2018', '2021', 'Fall 2019', 'our day', '2019', '2010', '2018', '2019', 'From 2016 to 2017', 'the previous year', '2017', 'between 1999', 'Jan 2, 2020', 'the years ahead', 'daily', '2015', '2017', 'our day', 'daily', 'A month later', 'Sunday', 'morning', 'years', 'the twentieth century', '2050', '2050', 'today', 'daily', 'October 14, 2019', 'last-minute', '1817', '1817', 'a long day', 'Sunday', 'mornings']",39
Nigeria: Oil Pipes,22953,2014-11-23T14:10:36,Reflection,contribution,methods,"['yearly', '2014', '2011', '2014']",4
Nordic Fauna Seen in Nature,22251,2014-11-23T10:04:36,Case Study,contribution,methods,"['1893', '1893']",2
"Ny-Ålesund, Svalbard, Norway",22109,2014-11-23T16:17:09,Case Study,contribution,methods,"['twentieth-century', 'summer', 'recent years', 'a century ago']",4
"Of Forests, of Rivers, and of Meals",25722,2020-05-14T08:24:40,Engagement,contribution,methods,"['Thirty years ago', 'Today', 'the weeks', 'this evening', '2-3', '10 to 15 minutes', '5-10 minutes']",7
"Of Forests, of Rivers, and of Meals",25722,2020-05-14T08:24:40,Sensing,contribution,methods,"['Thirty years ago', 'Today', 'the weeks', 'this evening', '2-3', '10 to 15 minutes', '5-10 minutes']",7
On Anthropotechnics and Physical Practice,28085,2016-11-15T17:23:48,Conversation,contribution,methods,[],0
On Anthropotechnics and Physical Practice,28085,2016-11-15T17:23:48,Sensing,contribution,methods,[],0
On Consuming Slow Media,22944,2014-11-23T14:06:31,Reflection,contribution,methods,[],0
On Land and Lakes: Colonizing the North,27395,2017-04-15T13:23:02,Field Work,contribution,methods,[],0
On the Operation of Border Regimes,28239,2018-01-15T14:51:14,Conversation,contribution,methods,[],0
On the Operation of Border Regimes,28239,2018-01-15T14:51:14,Film,contribution,methods,[],0
On the Recuperative Mismanagement of a Cosmopolitan Fish,30029,2020-11-26T12:09:39,Conversation,contribution,methods,"['the opening week', 'October 31, 2020', 'the opening week', 'recent years']",4
On the Recuperative Mismanagement of a Cosmopolitan Fish,30029,2020-11-26T12:09:39,Experiment,contribution,methods,"['the opening week', 'October 31, 2020', 'the opening week', 'recent years']",4
On the Recuperative Mismanagement of a Cosmopolitan Fish,30029,2020-11-26T12:09:39,Storytelling,contribution,methods,"['the opening week', 'October 31, 2020', 'the opening week', 'recent years']",4
"One Place, Many Names",17281,2020-02-10T10:50:38,Reflection,contribution,methods,"['today', 'the late 1990s', '1990s', 'the spring of 2005', 'Spring 2005', '2018', '2012', '2012', 'Between 1805 and 1817', '1766', 'over 200 years', '1841', 'the first few decades', 'the 1870s', 'the late 1870s', '2008', '12, 1908', '1986', 'the second half of the nineteenth century', 'the early twentieth century', 'three-quarters', '1994', 'mid-twentieth century', 'the 1990s', '2019', '1956', 'the 1990s', 'roughly a decade', '2005', 'July 2019', 'July 2019', 'Two decades ago', 'the early 2000s', 'differently than', '100 years ago', 'thousands of years', 'centuries']",37
Orbital Geopolitics,22378,2014-11-23T12:12:25,Sensing,contribution,methods,"['2014', '2014', '2013', '2014', '2007', '2009', '2012', '2010', '2007', '1994', '1998', '2013', '2011', '2015', '2/02/2016', '3/18/2014', '4/20/2015', '3/10/2016', '2014', 'decades', 'centuries', 'October 4, 1957', '2014', 'the twentieth century', '2013', 'the 1980s', '12/22/2015', '2/02/2016', 'the early 1970s', '2014', 'the beginning of the 1980s', '1985', 'the early 1980s', 'December 10, 2014', 'A century ago', '2015', '2012', '2012', '2009', '2009', '2000', '2015', '2016', '1985', '2013', 'from decades', 'the early 1990s', 'twenty-five years', 'October 2012', '2007', 'February 2008', '2013', '1974', '2013', '1947–1972']",55
"Oysters, Selective Pressures, and Antibiotic Resistance in the Mississippi Delta",21538,2020-03-23T15:04:31,Case Study,contribution,methods,"['recent years', 'many centuries', '1877', '2016', 'the eighteenth century', '1877', 'years', 'almost two centuries ago', 'the twentieth century', 'the nineteenth century', 'almost seventy years', '1389', '2017', '20-36', 'July 20, 2019', '2019', '2016', '2019', '2007', '2007', 'A decade later', '2018', '2018', 'the last century', 'a century ago', '2016', '19-52', 'the 1930s', '2019', 'November 2019', 'the past year', '26 July 2019', '2018', 'ten hours', 'the past hundred years or so']",35
"Oysters, Selective Pressures, and Antibiotic Resistance in the Mississippi Delta",21538,2020-03-23T15:04:31,Field Work,contribution,methods,"['recent years', 'many centuries', '1877', '2016', 'the eighteenth century', '1877', 'years', 'almost two centuries ago', 'the twentieth century', 'the nineteenth century', 'almost seventy years', '1389', '2017', '20-36', 'July 20, 2019', '2019', '2016', '2019', '2007', '2007', 'A decade later', '2018', '2018', 'the last century', 'a century ago', '2016', '19-52', 'the 1930s', '2019', 'November 2019', 'the past year', '26 July 2019', '2018', 'ten hours', 'the past hundred years or so']",35
"Oysters, Selective Pressures, and Antibiotic Resistance in the Mississippi Delta",21538,2020-03-23T15:04:31,Modeling,contribution,methods,"['recent years', 'many centuries', '1877', '2016', 'the eighteenth century', '1877', 'years', 'almost two centuries ago', 'the twentieth century', 'the nineteenth century', 'almost seventy years', '1389', '2017', '20-36', 'July 20, 2019', '2019', '2016', '2019', '2007', '2007', 'A decade later', '2018', '2018', 'the last century', 'a century ago', '2016', '19-52', 'the 1930s', '2019', 'November 2019', 'the past year', '26 July 2019', '2018', 'ten hours', 'the past hundred years or so']",35
Performing the Anthropocene,11958,2018-11-07T18:30:30,Reflection,contribution,methods,"['September', 'the day', 'four-day', 'decades', '10-minute', 'the day', 'four-day', 'One minute', 'the days', 'the past few centuries', 'the coming decades and centuries', 'one evening']",12
Peter Schlemihl Exploring Anthropocenic Landscapes,20135,2016-04-23T13:44:22,Field Work,contribution,methods,"['2016', '2016', '2016']",3
Pharmocracy: Access and Care,30630,2018-08-19T13:17:05,Film,contribution,methods,[],0
Phenomenal Machines,29699,2017-04-15T14:56:55,Experiment,contribution,methods,[],0
Place and Space,29955,2020-11-23T12:19:15,Case Study,contribution,methods,"['October 29, 2020']",1
Place and Space,29955,2020-11-23T12:19:15,Conversation,contribution,methods,"['October 29, 2020']",1
Place and Space,29955,2020-11-23T12:19:15,Experiment,contribution,methods,"['October 29, 2020']",1
Plant Domestication and Dispersal,4312,2019-08-25T15:55:15,Field Work,contribution,methods,"['March 10, 2019']",1
“Planting a Seed is a Revolutionary Act&#8221;,27568,2020-07-31T09:43:51,Conversation,contribution,methods,"['2017', 'October 2019', 'Today', 'today', 'Halloween', 'many years', '1991', '2017', '1808', '1845', 'today', 'today', '1998', 'Today', 'the 1830s', 'Nearly two hundred years later', '2015', '2015', 'today', '150 years', 'today', '2017', '2015', '2017', '1994', '1969', 'September 27, 1971', 'twenty-first century', '36', '2017', 'nineteenth-century', 'centuries']",32
“Planting a Seed is a Revolutionary Act&#8221;,27568,2020-07-31T09:43:51,Engagement,contribution,methods,"['2017', 'October 2019', 'Today', 'today', 'Halloween', 'many years', '1991', '2017', '1808', '1845', 'today', 'today', '1998', 'Today', 'the 1830s', 'Nearly two hundred years later', '2015', '2015', 'today', '150 years', 'today', '2017', '2015', '2017', '1994', '1969', 'September 27, 1971', 'twenty-first century', '36', '2017', 'nineteenth-century', 'centuries']",32
“Planting a Seed is a Revolutionary Act&#8221;,27568,2020-07-31T09:43:51,Field Work,contribution,methods,"['2017', 'October 2019', 'Today', 'today', 'Halloween', 'many years', '1991', '2017', '1808', '1845', 'today', 'today', '1998', 'Today', 'the 1830s', 'Nearly two hundred years later', '2015', '2015', 'today', '150 years', 'today', '2017', '2015', '2017', '1994', '1969', 'September 27, 1971', 'twenty-first century', '36', '2017', 'nineteenth-century', 'centuries']",32
“Planting a Seed is a Revolutionary Act&#8221;,27568,2020-07-31T09:43:51,Teaching,contribution,methods,"['2017', 'October 2019', 'Today', 'today', 'Halloween', 'many years', '1991', '2017', '1808', '1845', 'today', 'today', '1998', 'Today', 'the 1830s', 'Nearly two hundred years later', '2015', '2015', 'today', '150 years', 'today', '2017', '2015', '2017', '1994', '1969', 'September 27, 1971', 'twenty-first century', '36', '2017', 'nineteenth-century', 'centuries']",32
Pockets: Reflections on the Anthropocene Campus Melbourne,12323,2018-11-07T10:04:37,Engagement,contribution,methods,"['four-day', '2011', '2018', '2010', '2002', '6 September 2018', 'four days']",7
Pockets: Reflections on the Anthropocene Campus Melbourne,12323,2018-11-07T10:04:37,Reflection,contribution,methods,"['four-day', '2011', '2018', '2010', '2002', '6 September 2018', 'four days']",7
Pockets: Reflections on the Anthropocene Campus Melbourne,12323,2018-11-07T10:04:37,Sensing,contribution,methods,"['four-day', '2011', '2018', '2010', '2002', '6 September 2018', 'four days']",7
Praying for the Water with Saundi McClain-Kloeckner,20514,2020-02-24T16:39:33,Conversation,contribution,methods,[],0
The Fence Concept,22858,2014-11-23T11:06:19,Reflection,contribution,methods,[],0
Real Estate River,17789,2020-02-09T16:51:03,Reflection,contribution,methods,"['the summer of 1997', '1997', 'the 1990s', 'the 1980s', '1984', 'the past 40 years', 'July of 2019', '2016', '2015', '1893', 'the past decades', '2019', '2014', 'the 1960s', 'the 1980s', 'the 1960s', '1992', 'the 1980s and', '1990s', 'the twentieth century', 'the nineteenth century', 'today', 'today']",23
"Redeeming Urban Spaces:  The Ambivalence of Building a Pentecostal City in Lagos, Nigeria",32373,2017-04-15T15:27:22,Reflection,contribution,methods,[],0
Remnant Formations,22240,2014-11-23T09:51:02,Case Study,contribution,methods,"['the early 2000s', 'over seventy years', 'the 1950s']",3
Reshaping the Shape,6188,2019-08-28T15:06:34,Intervention,contribution,methods,['earlier in the month'],1
Reshaping the Shape,6188,2019-08-28T15:06:34,Storytelling,contribution,methods,['earlier in the month'],1
Resisting the Oblivion of Eco-Colonialism,29137,2020-10-11T10:57:34,Conversation,contribution,methods,"['over a century', 'November of 2019', 'early 2018', 'recent years', '2003', 'today', '1891', '1905', '2010', '2017', 'this year', 'Monday August 10, 2020', '6:00 p.m.', '2018', '2019', '2014', '2016', 'today', 'summer', '2019', '1860', '2017', 'the late nineteenth century', 'the early twentieth century', 'a century', 'the late nineteenth and first half of the twentieth century', '1903', '2012', 'this year', 'the 1970s', '2011', '2013', '1924', 'the early twentieth century', 'nearly twenty years', '1999', 'a modern day', 'February 1971', 'August', '1974', '1975', 'the years', '2002', 'June 2002', '2008', 'The night', 'February of 2009', '2014', 'January 2016', 'a year', '2017', 'recent years', '28(2', '2016', '2020', '88 years old', 'centuries', 'years', '2018', 'as early as 2030', 'August of this year', '2050', '2010', 'early 2017', 'March 2020', '49', '2016', '2019', '2020', '2020', '2019', 'August', 'today']",73
Resisting the Oblivion of Eco-Colonialism,29137,2020-10-11T10:57:34,Engagement,contribution,methods,"['over a century', 'November of 2019', 'early 2018', 'recent years', '2003', 'today', '1891', '1905', '2010', '2017', 'this year', 'Monday August 10, 2020', '6:00 p.m.', '2018', '2019', '2014', '2016', 'today', 'summer', '2019', '1860', '2017', 'the late nineteenth century', 'the early twentieth century', 'a century', 'the late nineteenth and first half of the twentieth century', '1903', '2012', 'this year', 'the 1970s', '2011', '2013', '1924', 'the early twentieth century', 'nearly twenty years', '1999', 'a modern day', 'February 1971', 'August', '1974', '1975', 'the years', '2002', 'June 2002', '2008', 'The night', 'February of 2009', '2014', 'January 2016', 'a year', '2017', 'recent years', '28(2', '2016', '2020', '88 years old', 'centuries', 'years', '2018', 'as early as 2030', 'August of this year', '2050', '2010', 'early 2017', 'March 2020', '49', '2016', '2019', '2020', '2020', '2019', 'August', 'today']",73
Résonance Végétale,10561,2016-10-14T07:47:48,Sound,contribution,methods,"['1996-98', '14, 2017', '5pm and 8pm']",3
Résonance Végétale,10561,2016-10-14T07:47:48,Storytelling,contribution,methods,"['1996-98', '14, 2017', '5pm and 8pm']",3
Risk As Immaterial Raw Material,23812,2017-04-15T14:09:30,Case Study,contribution,methods,[],0
Risk As Immaterial Raw Material,23812,2017-04-15T14:09:30,Reflection,contribution,methods,[],0
Risk &#038; Equity in the Louisiana Anthropocene,28409,2020-09-04T15:58:24,Conversation,contribution,methods,"['2019', '2020', 'November of 2019', 'September', 'November of 2019', '2019', 'the past decades', 'that morning', '1927', 'years', '2018', 'the year', '2018', '2007', 'Later in the afternoon', '24 Feb 2019', 'the early 1990s', 'the eighteenth century', 'today', '2015', 'later in the afternoon', 'the afternoon', 'that day', 'the end of the day', 'decades', 'the previous forty years', 'the early 1980s', 'the 1980s', 'weekly', 'the past six years', 'years', 'Three years', 'The two days', 'the 1970s', 'the end of the', 'two-day', '2019', '1998', '2017', '2016', '1022-1039', '2020', '2006', '2007', 'the twenty‐first century', '2019', '12468', '2020', '2011']",49
Risk &#038; Equity in the Louisiana Anthropocene,28409,2020-09-04T15:58:24,Engagement,contribution,methods,"['2019', '2020', 'November of 2019', 'September', 'November of 2019', '2019', 'the past decades', 'that morning', '1927', 'years', '2018', 'the year', '2018', '2007', 'Later in the afternoon', '24 Feb 2019', 'the early 1990s', 'the eighteenth century', 'today', '2015', 'later in the afternoon', 'the afternoon', 'that day', 'the end of the day', 'decades', 'the previous forty years', 'the early 1980s', 'the 1980s', 'weekly', 'the past six years', 'years', 'Three years', 'The two days', 'the 1970s', 'the end of the', 'two-day', '2019', '1998', '2017', '2016', '1022-1039', '2020', '2006', '2007', 'the twenty‐first century', '2019', '12468', '2020', '2011']",49
Risk &#038; Equity in the Louisiana Anthropocene,28409,2020-09-04T15:58:24,Field Work,contribution,methods,"['2019', '2020', 'November of 2019', 'September', 'November of 2019', '2019', 'the past decades', 'that morning', '1927', 'years', '2018', 'the year', '2018', '2007', 'Later in the afternoon', '24 Feb 2019', 'the early 1990s', 'the eighteenth century', 'today', '2015', 'later in the afternoon', 'the afternoon', 'that day', 'the end of the day', 'decades', 'the previous forty years', 'the early 1980s', 'the 1980s', 'weekly', 'the past six years', 'years', 'Three years', 'The two days', 'the 1970s', 'the end of the', 'two-day', '2019', '1998', '2017', '2016', '1022-1039', '2020', '2006', '2007', 'the twenty‐first century', '2019', '12468', '2020', '2011']",49
Risk &#038; Equity in the Louisiana Anthropocene,28409,2020-09-04T15:58:24,Film,contribution,methods,"['2019', '2020', 'November of 2019', 'September', 'November of 2019', '2019', 'the past decades', 'that morning', '1927', 'years', '2018', 'the year', '2018', '2007', 'Later in the afternoon', '24 Feb 2019', 'the early 1990s', 'the eighteenth century', 'today', '2015', 'later in the afternoon', 'the afternoon', 'that day', 'the end of the day', 'decades', 'the previous forty years', 'the early 1980s', 'the 1980s', 'weekly', 'the past six years', 'years', 'Three years', 'The two days', 'the 1970s', 'the end of the', 'two-day', '2019', '1998', '2017', '2016', '1022-1039', '2020', '2006', '2007', 'the twenty‐first century', '2019', '12468', '2020', '2011']",49
Risk &#038; Equity in the Louisiana Anthropocene,28409,2020-09-04T15:58:24,Reflection,contribution,methods,"['2019', '2020', 'November of 2019', 'September', 'November of 2019', '2019', 'the past decades', 'that morning', '1927', 'years', '2018', 'the year', '2018', '2007', 'Later in the afternoon', '24 Feb 2019', 'the early 1990s', 'the eighteenth century', 'today', '2015', 'later in the afternoon', 'the afternoon', 'that day', 'the end of the day', 'decades', 'the previous forty years', 'the early 1980s', 'the 1980s', 'weekly', 'the past six years', 'years', 'Three years', 'The two days', 'the 1970s', 'the end of the', 'two-day', '2019', '1998', '2017', '2016', '1022-1039', '2020', '2006', '2007', 'the twenty‐first century', '2019', '12468', '2020', '2011']",49
Risk &#038; Equity in the Louisiana Anthropocene,28409,2020-09-04T15:58:24,Sensing,contribution,methods,"['2019', '2020', 'November of 2019', 'September', 'November of 2019', '2019', 'the past decades', 'that morning', '1927', 'years', '2018', 'the year', '2018', '2007', 'Later in the afternoon', '24 Feb 2019', 'the early 1990s', 'the eighteenth century', 'today', '2015', 'later in the afternoon', 'the afternoon', 'that day', 'the end of the day', 'decades', 'the previous forty years', 'the early 1980s', 'the 1980s', 'weekly', 'the past six years', 'years', 'Three years', 'The two days', 'the 1970s', 'the end of the', 'two-day', '2019', '1998', '2017', '2016', '1022-1039', '2020', '2006', '2007', 'the twenty‐first century', '2019', '12468', '2020', '2011']",49
River Semester Project,5920,2019-08-28T13:35:17,Field Work,contribution,methods,"['June 20, 2018']",1
Rogue Elements of the Upper Mississippi,27018,2020-07-17T16:06:20,Field Work,contribution,methods,"['the month', 'Fall 2019', 'night', 'June 2019', 'Another day', 'winter', 'afternoon', 'the twentieth century', 'the night', 'a long day', 'dusk', 'every hour', 'the early 1980s', 'the early twentieth century', '2018', 'the 1920s', 'the 1950s', '1869', '2019', '2003', '22', '4', '2014', '1862', 'That day', 'the year', 'just a few months later', 'those hours', 'morning', '2009', '1688', '1995', 'the end of my month', 'All night', 'late one night']",35
Rogue Elements of the Upper Mississippi,27018,2020-07-17T16:06:20,Reflection,contribution,methods,"['the month', 'Fall 2019', 'night', 'June 2019', 'Another day', 'winter', 'afternoon', 'the twentieth century', 'the night', 'a long day', 'dusk', 'every hour', 'the early 1980s', 'the early twentieth century', '2018', 'the 1920s', 'the 1950s', '1869', '2019', '2003', '22', '4', '2014', '1862', 'That day', 'the year', 'just a few months later', 'those hours', 'morning', '2009', '1688', '1995', 'the end of my month', 'All night', 'late one night']",35
Rogue Elements of the Upper Mississippi,27018,2020-07-17T16:06:20,Sensing,contribution,methods,"['the month', 'Fall 2019', 'night', 'June 2019', 'Another day', 'winter', 'afternoon', 'the twentieth century', 'the night', 'a long day', 'dusk', 'every hour', 'the early 1980s', 'the early twentieth century', '2018', 'the 1920s', 'the 1950s', '1869', '2019', '2003', '22', '4', '2014', '1862', 'That day', 'the year', 'just a few months later', 'those hours', 'morning', '2009', '1688', '1995', 'the end of my month', 'All night', 'late one night']",35
Sacrifice Zones and Portable Climate,599,2019-08-09T09:10:21,Field Study,contribution,methods,"['1860', 'a cool morning', 'afternoon', 'the 20th Century', '1940s', 'the 20th century', 'today', '1973', 'the 1930s', '1940s', 'the 20th century']",11
Seminar Film: Clashing Temporalities,26170,2019-12-29T13:20:29,Field Work,contribution,methods,['2019'],1
Seminar Film: Clashing Temporalities,26170,2019-12-29T13:20:29,Film,contribution,methods,['2019'],1
Seminar Film: Commodity Flows,26156,2019-12-29T13:05:53,Field Work,contribution,methods,['2019'],1
Seminar Film: Commodity Flows,26156,2019-12-29T13:05:53,Film,contribution,methods,['2019'],1
Seminar Film: Exhaustion and Imagination,26271,2019-12-03T12:34:50,Field Work,contribution,methods,['2019'],1
Seminar Film: Un/bounded Engineering and Evolutionary Stability,26266,2019-12-03T12:29:02,Field Work,contribution,methods,['2019'],1
Disciplinarities: Seminar Report,22423,2014-11-23T14:31:37,Reflection,contribution,methods,['one minute'],1
Seminar Reflections: Algorithmic Intermediation and Smartness,18589,2016-04-23T10:06:48,Reflection,contribution,methods,[],0
Seminar Report: Anthropogenic Landscapes,22778,2014-11-23T09:21:12,Reflection,contribution,methods,"['the era of the German Democratic Republic', '1949‒90', 'Today', 'the 1970s', '1980s']",5
Seminar Report: Filtering the Anthropocene,22494,2014-11-23T15:34:13,Reflection,contribution,methods,[],0
Seminar Report: Geo-Politics,22722,2014-11-24T17:23:33,Experiment,contribution,methods,"['three minutes', 'a year', 'that year', 'today', 'one more year', '2015']",6
Seminar Report: Geo-Politics,22722,2014-11-24T17:23:33,Reflection,contribution,methods,"['three minutes', 'a year', 'that year', 'today', 'one more year', '2015']",6
Seminar Report: Geo-Politics,22722,2014-11-24T17:23:33,Teaching,contribution,methods,"['three minutes', 'a year', 'that year', 'today', 'one more year', '2015']",6
Seminar Report: Slow Media,23475,2014-11-23T11:49:50,Reflection,contribution,methods,"['today', '2011']",2
Sever. Pre-emptive Strategy for an Open Arctic,28146,2018-11-06T15:26:50,Field Study,contribution,methods,[],0
Sever. Pre-emptive Strategy for an Open Arctic,28146,2018-11-06T15:26:50,Storytelling,contribution,methods,[],0
